1,child,1,"Given the family relationships:\n* Sean is Harold's parent.\n* Amanda is Sean's parent.\nWhat is Harold's relationship to Sean?\nSelect the correct answer:\n1. Harold is Sean's child.\n2. Harold is Sean's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Carolyn is Kelly's parent.\n* Robert is Carolyn's parent.\nWhat is Kelly's relationship to Carolyn?\nSelect the correct answer:\n1. Kelly is Carolyn's child.\n2. Kelly is Carolyn's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Bryan is Susan's parent.\n* Susan is Diane's parent.\nWhat is Diane's relationship to Susan?\nSelect the correct answer:\n1. Diane is Susan's child.\n2. Diane is Susan's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,2,"Given the family relationships:\n* Barbara is Patricia's parent.\n* Patricia is Kathleen's parent.\nWhat is Kathleen's relationship to Patricia?\nSelect the correct answer:\n1. Kathleen is Patricia's parent.\n2. Kathleen is Patricia's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,2,"Given the family relationships:\n* Andrea is Julie's parent.\n* Christopher is Andrea's parent.\nWhat is Julie's relationship to Andrea?\nSelect the correct answer:\n1. Julie is Andrea's parent.\n2. Julie is Andrea's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Julia is Roy's parent.\n* Henry is Julia's parent.\nWhat is Roy's relationship to Julia?\nSelect the correct answer:\n1. Roy is Julia's child.\n2. Roy is Julia's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Stephanie is Charles' parent.\n* Charles is Willie's parent.\nWhat is Willie's relationship to Charles?\nSelect the correct answer:\n1. Willie is Charles' child.\n2. Willie is Charles' parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,2,"Given the family relationships:\n* Elizabeth is Eric's parent.\n* Eric is Mary's parent.\nWhat is Mary's relationship to Eric?\nSelect the correct answer:\n1. Mary is Eric's parent.\n2. Mary is Eric's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Rachel is Gerald's parent.\n* Walter is Rachel's parent.\nWhat is Gerald's relationship to Rachel?\nSelect the correct answer:\n1. Gerald is Rachel's child.\n2. Gerald is Rachel's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Heather is Alan's parent.\n* Alan is Catherine's parent.\nWhat is Catherine's relationship to Alan?\nSelect the correct answer:\n1. Catherine is Alan's child.\n2. Catherine is Alan's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,2,"Given the family relationships:\n* Samuel is Deborah's parent.\n* Keith is Samuel's parent.\nWhat is Deborah's relationship to Samuel?\nSelect the correct answer:\n1. Deborah is Samuel's parent.\n2. Deborah is Samuel's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,2,"Given the family relationships:\n* Lisa is Kenneth's parent.\n* Kenneth is Brian's parent.\nWhat is Brian's relationship to Kenneth?\nSelect the correct answer:\n1. Brian is Kenneth's parent.\n2. Brian is Kenneth's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,2,"Given the family relationships:\n* Jack is Melissa's parent.\n* Melissa is Julie's parent.\nWhat is Julie's relationship to Melissa?\nSelect the correct answer:\n1. Julie is Melissa's parent.\n2. Julie is Melissa's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Robert is Alice's parent.\n* Alice is Frances' parent.\nWhat is Frances' relationship to Alice?\nSelect the correct answer:\n1. Frances is Alice's child.\n2. Frances is Alice's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Cheryl is Russell's parent.\n* Amber is Cheryl's parent.\nWhat is Russell's relationship to Cheryl?\nSelect the correct answer:\n1. Russell is Cheryl's child.\n2. Russell is Cheryl's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Alan is Maria's parent.\n* Austin is Alan's parent.\nWhat is Maria's relationship to Alan?\nSelect the correct answer:\n1. Maria is Alan's child.\n2. Maria is Alan's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,2,"Given the family relationships:\n* Charles is Noah's parent.\n* Sarah is Charles' parent.\nWhat is Noah's relationship to Charles?\nSelect the correct answer:\n1. Noah is Charles' parent.\n2. Noah is Charles' child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,2,"Given the family relationships:\n* Steven is George's parent.\n* Michael is Steven's parent.\nWhat is George's relationship to Steven?\nSelect the correct answer:\n1. George is Steven's parent.\n2. George is Steven's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,2,"Given the family relationships:\n* Sara is Cheryl's parent.\n* Cheryl is Nicole's parent.\nWhat is Nicole's relationship to Cheryl?\nSelect the correct answer:\n1. Nicole is Cheryl's parent.\n2. Nicole is Cheryl's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Melissa is Dylan's parent.\n* Grace is Melissa's parent.\nWhat is Dylan's relationship to Melissa?\nSelect the correct answer:\n1. Dylan is Melissa's child.\n2. Dylan is Melissa's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Maria is Grace's parent.\n* Grace is Lauren's parent.\nWhat is Lauren's relationship to Grace?\nSelect the correct answer:\n1. Lauren is Grace's child.\n2. Lauren is Grace's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Bradley is Dennis' parent.\n* Dennis is Alan's parent.\nWhat is Alan's relationship to Dennis?\nSelect the correct answer:\n1. Alan is Dennis' child.\n2. Alan is Dennis' parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,2,"Given the family relationships:\n* Zachary is Betty's parent.\n* Gary is Zachary's parent.\nWhat is Betty's relationship to Zachary?\nSelect the correct answer:\n1. Betty is Zachary's parent.\n2. Betty is Zachary's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Randy is Joyce's parent.\n* Joyce is Danielle's parent.\nWhat is Danielle's relationship to Joyce?\nSelect the correct answer:\n1. Danielle is Joyce's child.\n2. Danielle is Joyce's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Ashley is Michael's parent.\n* Michael is Aaron's parent.\nWhat is Aaron's relationship to Michael?\nSelect the correct answer:\n1. Aaron is Michael's child.\n2. Aaron is Michael's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,2,"Given the family relationships:\n* Brandon is Elijah's parent.\n* Elijah is Ryan's parent.\nWhat is Ryan's relationship to Elijah?\nSelect the correct answer:\n1. Ryan is Elijah's parent.\n2. Ryan is Elijah's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Andrea is Ruth's parent.\n* Ruth is Dorothy's parent.\nWhat is Dorothy's relationship to Ruth?\nSelect the correct answer:\n1. Dorothy is Ruth's child.\n2. Dorothy is Ruth's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Brittany is Alan's parent.\n* Alan is Joan's parent.\nWhat is Joan's relationship to Alan?\nSelect the correct answer:\n1. Joan is Alan's child.\n2. Joan is Alan's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Margaret is Jacob's parent.\n* Jacob is Andrea's parent.\nWhat is Andrea's relationship to Jacob?\nSelect the correct answer:\n1. Andrea is Jacob's child.\n2. Andrea is Jacob's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,2,"Given the family relationships:\n* Bryan is Emily's parent.\n* Patricia is Bryan's parent.\nWhat is Emily's relationship to Bryan?\nSelect the correct answer:\n1. Emily is Bryan's parent.\n2. Emily is Bryan's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Brian is Cheryl's parent.\n* Ronald is Brian's parent.\nWhat is Cheryl's relationship to Brian?\nSelect the correct answer:\n1. Cheryl is Brian's child.\n2. Cheryl is Brian's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Raymond is Eugene's parent.\n* Eugene is Amber's parent.\nWhat is Amber's relationship to Eugene?\nSelect the correct answer:\n1. Amber is Eugene's child.\n2. Amber is Eugene's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Benjamin is Martha's parent.\n* Kyle is Benjamin's parent.\nWhat is Martha's relationship to Benjamin?\nSelect the correct answer:\n1. Martha is Benjamin's child.\n2. Martha is Benjamin's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,2,"Given the family relationships:\n* Kathleen is Deborah's parent.\n* Deborah is Charles' parent.\nWhat is Charles' relationship to Deborah?\nSelect the correct answer:\n1. Charles is Deborah's parent.\n2. Charles is Deborah's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Ruth is Logan's parent.\n* Logan is Mark's parent.\nWhat is Mark's relationship to Logan?\nSelect the correct answer:\n1. Mark is Logan's child.\n2. Mark is Logan's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,child,1,"Given the family relationships:\n* Sara is Dennis' parent.\n* Dennis is Beverly's parent.\nWhat is Beverly's relationship to Dennis?\nSelect the correct answer:\n1. Beverly is Dennis' child.\n2. Beverly is Dennis' parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* John is Rebecca's parent.\n* Rebecca is Daniel's parent.\nWhat is John's relationship to Rebecca?\nSelect the correct answer:\n1. John is Rebecca's parent.\n2. John is Rebecca's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Joshua is Julia's parent.\n* Timothy is Joshua's parent.\nWhat is Timothy's relationship to Joshua?\nSelect the correct answer:\n1. Timothy is Joshua's parent.\n2. Timothy is Joshua's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Sandra is Aaron's parent.\n* Diane is Sandra's parent.\nWhat is Diane's relationship to Sandra?\nSelect the correct answer:\n1. Diane is Sandra's parent.\n2. Diane is Sandra's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Marilyn is Jeremy's parent.\n* Jeremy is Scott's parent.\nWhat is Marilyn's relationship to Jeremy?\nSelect the correct answer:\n1. Marilyn is Jeremy's parent.\n2. Marilyn is Jeremy's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,2,"Given the family relationships:\n* Ralph is Dennis' parent.\n* Dennis is Harold's parent.\nWhat is Ralph's relationship to Dennis?\nSelect the correct answer:\n1. Ralph is Dennis' child.\n2. Ralph is Dennis' parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,2,"Given the family relationships:\n* Justin is Ann's parent.\n* Heather is Justin's parent.\nWhat is Heather's relationship to Justin?\nSelect the correct answer:\n1. Heather is Justin's child.\n2. Heather is Justin's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,2,"Given the family relationships:\n* Evelyn is Samuel's parent.\n* Samuel is Emily's parent.\nWhat is Evelyn's relationship to Samuel?\nSelect the correct answer:\n1. Evelyn is Samuel's child.\n2. Evelyn is Samuel's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Diane is Victoria's parent.\n* Danielle is Diane's parent.\nWhat is Danielle's relationship to Diane?\nSelect the correct answer:\n1. Danielle is Diane's parent.\n2. Danielle is Diane's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,2,"Given the family relationships:\n* Roy is Christian's parent.\n* Christian is Roger's parent.\nWhat is Roy's relationship to Christian?\nSelect the correct answer:\n1. Roy is Christian's child.\n2. Roy is Christian's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* David is Mary's parent.\n* Edward is David's parent.\nWhat is Edward's relationship to David?\nSelect the correct answer:\n1. Edward is David's parent.\n2. Edward is David's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Jason is Pamela's parent.\n* Willie is Jason's parent.\nWhat is Willie's relationship to Jason?\nSelect the correct answer:\n1. Willie is Jason's parent.\n2. Willie is Jason's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Michael is Donna's parent.\n* Jeffrey is Michael's parent.\nWhat is Jeffrey's relationship to Michael?\nSelect the correct answer:\n1. Jeffrey is Michael's parent.\n2. Jeffrey is Michael's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,2,"Given the family relationships:\n* Andrea is Danielle's parent.\n* Brian is Andrea's parent.\nWhat is Brian's relationship to Andrea?\nSelect the correct answer:\n1. Brian is Andrea's child.\n2. Brian is Andrea's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,2,"Given the family relationships:\n* Keith is Arthur's parent.\n* Arthur is Maria's parent.\nWhat is Keith's relationship to Arthur?\nSelect the correct answer:\n1. Keith is Arthur's child.\n2. Keith is Arthur's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Sara is Ronald's parent.\n* Nicholas is Sara's parent.\nWhat is Nicholas' relationship to Sara?\nSelect the correct answer:\n1. Nicholas is Sara's parent.\n2. Nicholas is Sara's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,2,"Given the family relationships:\n* Jennifer is Virginia's parent.\n* Patricia is Jennifer's parent.\nWhat is Patricia's relationship to Jennifer?\nSelect the correct answer:\n1. Patricia is Jennifer's child.\n2. Patricia is Jennifer's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,2,"Given the family relationships:\n* Brittany is Austin's parent.\n* Austin is Roy's parent.\nWhat is Brittany's relationship to Austin?\nSelect the correct answer:\n1. Brittany is Austin's child.\n2. Brittany is Austin's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Roy is Juan's parent.\n* Rachel is Roy's parent.\nWhat is Rachel's relationship to Roy?\nSelect the correct answer:\n1. Rachel is Roy's parent.\n2. Rachel is Roy's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Christian is Mason's parent.\n* Randy is Christian's parent.\nWhat is Randy's relationship to Christian?\nSelect the correct answer:\n1. Randy is Christian's parent.\n2. Randy is Christian's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Betty is Lawrence's parent.\n* Joshua is Betty's parent.\nWhat is Joshua's relationship to Betty?\nSelect the correct answer:\n1. Joshua is Betty's parent.\n2. Joshua is Betty's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,2,"Given the family relationships:\n* Mason is Diana's parent.\n* Diana is Olivia's parent.\nWhat is Mason's relationship to Diana?\nSelect the correct answer:\n1. Mason is Diana's child.\n2. Mason is Diana's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Edward is William's parent.\n* William is Nicole's parent.\nWhat is Edward's relationship to William?\nSelect the correct answer:\n1. Edward is William's parent.\n2. Edward is William's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Ann is Alexander's parent.\n* Julia is Ann's parent.\nWhat is Julia's relationship to Ann?\nSelect the correct answer:\n1. Julia is Ann's parent.\n2. Julia is Ann's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Patricia is Sara's parent.\n* Sara is Judy's parent.\nWhat is Patricia's relationship to Sara?\nSelect the correct answer:\n1. Patricia is Sara's parent.\n2. Patricia is Sara's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* James is Benjamin's parent.\n* Carol is James' parent.\nWhat is Carol's relationship to James?\nSelect the correct answer:\n1. Carol is James' parent.\n2. Carol is James' child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,2,"Given the family relationships:\n* Stephen is Kyle's parent.\n* Stephanie is Stephen's parent.\nWhat is Stephanie's relationship to Stephen?\nSelect the correct answer:\n1. Stephanie is Stephen's child.\n2. Stephanie is Stephen's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,2,"Given the family relationships:\n* Margaret is Ashley's parent.\n* Samuel is Margaret's parent.\nWhat is Samuel's relationship to Margaret?\nSelect the correct answer:\n1. Samuel is Margaret's child.\n2. Samuel is Margaret's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Bruce is Philip's parent.\n* Philip is Alice's parent.\nWhat is Bruce's relationship to Philip?\nSelect the correct answer:\n1. Bruce is Philip's parent.\n2. Bruce is Philip's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,2,"Given the family relationships:\n* Edward is Zachary's parent.\n* Zachary is Joe's parent.\nWhat is Edward's relationship to Zachary?\nSelect the correct answer:\n1. Edward is Zachary's child.\n2. Edward is Zachary's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,2,"Given the family relationships:\n* Lawrence is Barbara's parent.\n* Roger is Lawrence's parent.\nWhat is Roger's relationship to Lawrence?\nSelect the correct answer:\n1. Roger is Lawrence's child.\n2. Roger is Lawrence's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,2,"Given the family relationships:\n* Olivia is Nicholas' parent.\n* Nicholas is Brian's parent.\nWhat is Olivia's relationship to Nicholas?\nSelect the correct answer:\n1. Olivia is Nicholas' child.\n2. Olivia is Nicholas' parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Beverly is Joshua's parent.\n* Kenneth is Beverly's parent.\nWhat is Kenneth's relationship to Beverly?\nSelect the correct answer:\n1. Kenneth is Beverly's parent.\n2. Kenneth is Beverly's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,2,"Given the family relationships:\n* Sandra is Sarah's parent.\n* Nathan is Sandra's parent.\nWhat is Nathan's relationship to Sandra?\nSelect the correct answer:\n1. Nathan is Sandra's child.\n2. Nathan is Sandra's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Justin is Roy's parent.\n* Joseph is Justin's parent.\nWhat is Joseph's relationship to Justin?\nSelect the correct answer:\n1. Joseph is Justin's parent.\n2. Joseph is Justin's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,2,"Given the family relationships:\n* Gregory is Jason's parent.\n* Walter is Gregory's parent.\nWhat is Walter's relationship to Gregory?\nSelect the correct answer:\n1. Walter is Gregory's child.\n2. Walter is Gregory's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Angela is Paul's parent.\n* Paul is Christopher's parent.\nWhat is Angela's relationship to Paul?\nSelect the correct answer:\n1. Angela is Paul's parent.\n2. Angela is Paul's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Terry is Juan's parent.\n* Jonathan is Terry's parent.\nWhat is Jonathan's relationship to Terry?\nSelect the correct answer:\n1. Jonathan is Terry's parent.\n2. Jonathan is Terry's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Austin is Gerald's parent.\n* Gerald is Sharon's parent.\nWhat is Austin's relationship to Gerald?\nSelect the correct answer:\n1. Austin is Gerald's parent.\n2. Austin is Gerald's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Jonathan is Samuel's parent.\n* Samuel is Kevin's parent.\nWhat is Jonathan's relationship to Samuel?\nSelect the correct answer:\n1. Jonathan is Samuel's parent.\n2. Jonathan is Samuel's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,2,"Given the family relationships:\n* Peter is Madison's parent.\n* Madison is Juan's parent.\nWhat is Peter's relationship to Madison?\nSelect the correct answer:\n1. Peter is Madison's child.\n2. Peter is Madison's parent.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Patrick is Amy's parent.\n* Thomas is Patrick's parent.\nWhat is Thomas' relationship to Patrick?\nSelect the correct answer:\n1. Thomas is Patrick's parent.\n2. Thomas is Patrick's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
1,parent,1,"Given the family relationships:\n* Alexander is Deborah's parent.\n* Deborah is Janice's parent.\nWhat is Alexander's relationship to Deborah?\nSelect the correct answer:\n1. Alexander is Deborah's parent.\n2. Alexander is Deborah's child.\nEnclose the selected answer number in the <ANSWER> tag, for example: <ANSWER>1</ANSWER>."
